StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q13,Q15,Q16,Q17,Q19,Q20,Q21,Q21_4_TEXT,Q22,Q23,Q24,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27_1,Q27_2,Q27_3,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_7,Q30_8,Q31_1,Q31_2,Q31_3,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_6_TEXT,Q35,Q36,Q36_4_TEXT,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q43_7_TEXT,Q44,Q44_8_TEXT,Q45,Q45_4_TEXT
12/10/21 20:55,12/10/21 21:03,IP Address,45.48.81.66,100,492,TRUE,12/10/21 21:03,R_2WHjNwzAIiA5t6k,,,,,34.16490173,-119.1719971,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,Sustenance ,,,,,,,Basic understanding,8,4,3,7,5,2,1,6,Very Positive,Very Positive,Yes,10-15 days,Yes,Unsure,"Fish,Shellfish,Seaweed",,Yes,12+,No,Farmed,Disagree,Strongly Agree,Neutral,Disagree,Disagree,Neutral,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Disagree,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,3,6,1,5,4,2,1,5,2,4,3,6,,1995,Woman,,"Asian American or Asian,White/Caucasian",Bachelor's degree,$25K - $50K,1,93117,Democrat,"non-profit,education",,Customer,,Other,kelp wanted!
12/11/21 7:35,12/11/21 7:49,IP Address,68.6.68.201,100,837,TRUE,12/11/21 7:49,R_29i7Q71xiLLyTK5,,,,,34.40600586,-119.5180969,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,Sustainable,Basic understanding,8,6,7,3,1,4,2,5,Positive,Very Positive,Yes,5-10 days,Yes,Yes,"Shellfish,Seaweed",,Yes,12-Aug,Yes,No preference,Disagree,Agree,Disagree,Neutral,Disagree,Disagree,Neutral,Neutral,Agree,Agree,Disagree,Agree,Neutral,Disagree,Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,4,1,2,3,6,5,3,5,4,2,1,6,,1982,Woman,,White/Caucasian,Master's degree,> $150K,3,93101,Democrat,other,Renewable Energy,Customer,,Email,
12/11/21 8:42,12/11/21 8:49,IP Address,47.153.55.223,100,432,TRUE,12/11/21 8:49,R_1j8spoueIyrL9zl,,,,,34.25289917,-118.4179993,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Somewhat supportive,sustainable ,,,,,Basic understanding,8,6,7,4,3,2,1,5,Positive,Very Positive,Yes,15+ days,Yes,Yes,"Shellfish,Seaweed",,Yes,4-Jan,Yes,No preference,Disagree,Agree,Neutral,Neutral,Strongly Disagree,Agree,Disagree,Neutral,Agree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,Agree,Neutral,Agree,Agree,Strongly Agree,Disagree,Disagree,Neutral,Neutral,Agree,Strongly Agree,Strongly Agree,Neutral,5,6,2,4,3,1,4,5,3,1,2,6,,1994,Woman,,White/Caucasian,Bachelor's degree,< $25K,1,95076,Something else,other,research,Other,"marine biologist, not involved closely w aquaculture ",Social media,
12/11/21 9:32,12/11/21 9:42,IP Address,107.77.228.111,100,571,TRUE,12/11/21 9:42,R_3QQ27RSFMjRn1uL,,,,,34.05439758,-118.2440033,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,Renewable,,,,,,,"Heard of it, but don't know details",2,4,5,3,8,6,1,7,Positive,Very Positive,Yes,5-10 days,Yes,No,Seaweed,,Yes,4-Jan,No,Wild caught,Disagree,Don't know,Disagree,Don't know,Neutral,Don't know,Disagree,Don't know,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,5,6,1,4,2,3,1,2,5,3,4,6,,1989,Woman,,White/Caucasian,Associate degree,$25K - $50K,1,90503,Indpendent,service industry,,Customer,,Social media,
12/11/21 11:18,12/11/21 11:32,IP Address,73.231.162.36,100,878,TRUE,12/11/21 11:32,R_2UaxCRhihIqf90Y,,,,,36.6217041,-121.7935028,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,Forestry,,,,,Basic understanding,3,4,2,8,5,7,1,6,Neutral,Very Positive,Yes,15+ days,Yes,Yes,Shellfish,,Yes,12-Aug,Yes,No preference,Disagree,Agree,Don't know,Don't know,Strongly Disagree,Don't know,Disagree,Neutral,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,5,6,4,3,2,1,6,5,4,1,2,3,Presentations,1985,Man,,Middle Eastern or North African,Bachelor's degree,$50K - $75K,2,93955,Something else,"non-profit,education",,Other,Interested in career in seaweed mariculture,Other,Friend from Bren Program
12/11/21 13:09,12/11/21 13:19,IP Address,68.6.92.67,100,620,TRUE,12/11/21 13:19,R_2uO2MLoCYGQ0cRo,,,,,34.44500732,-119.8045959,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,sustainability,Basic understanding,6,8,7,1,3,5,2,4,Very Positive,Very Positive,Yes,5-10 days,Yes,No,Don't know type,,Yes,4-Jan,No,No preference,Strongly Disagree,Don't know,Disagree,Don't know,Don't know,Neutral,Don't know,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Don't know,Strongly Disagree,Strongly Disagree,Agree,Agree,Don't know,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,4,6,2,3,5,1,1,2,5,3,4,6,round table at NCEAS or a talk at Bren,1997,Woman,,White/Caucasian,Master's degree,< $25K,1,93105,Democrat,other,conservation biology,Customer,,Email,
12/11/21 13:25,12/11/21 13:33,IP Address,68.225.244.29,100,519,TRUE,12/11/21 13:33,R_12JEY9349lvFh5H,,,,,33.70150757,-117.7528,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Somewhat supportive,farming,,,"Heard of it, but don't know details",8,2,1,7,5,4,3,6,Positive,Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,No,No preference,Disagree,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Neutral,4,6,2,3,5,1,1,4,5,2,3,6,,1996,Man,,"Asian American or Asian,White/Caucasian",Bachelor's degree,$50K - $75K,4,92705,Something else,other,Tech,None,,Email,
12/11/21 13:25,12/11/21 13:35,IP Address,128.111.111.164,100,631,TRUE,12/11/21 13:35,R_UH1OBWcLvsOrnxf,,,,,34.43980408,-119.7314987,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,sustainable,,,,,,,Very familiar,,,,,,,,,Positive,Very Positive,Yes,15+ days,Yes,No,Shellfish,,Yes,12-Aug,Yes,No preference,Disagree,Agree,Disagree,Strongly Disagree,Neutral,Neutral,Neutral,Agree,Strongly Agree,Agree,Neutral,Neutral,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,,,,,,,,,,,,,,1963,Man,,White/Caucasian,PhD,> $150K,3,93110,Democrat,education,,Customer,,Email,
12/11/21 14:54,12/11/21 15:01,IP Address,69.108.96.5,100,438,TRUE,12/11/21 15:01,R_1riweNsA2FKF6r0,,,,,33.62680054,-117.8717957,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Somewhat supportive,Ecocapitalism ,,,Basic understanding,3,2,1,5,4,7,8,6,Neutral,Positive,No,,No,No,,,Yes,8-Apr,Yes,Wild caught,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Disagree,Disagree,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Neutral,Strongly Agree,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,4,5,1,6,2,3,1,3,5,2,4,6,,2966,Man,,White/Caucasian,Bachelor's degree,$50K - $75K,2,92603,Democrat,other,,Customer,,Social media,
12/11/21 15:35,12/11/21 15:43,IP Address,47.6.118.98,100,511,TRUE,12/11/21 15:43,R_3iJgq30UfYtpeay,,,,,33.76300049,-118.1773987,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,Growing,Very familiar,8,6,5,7,2,3,1,4,Positive,Very Positive,Yes,5-10 days,Yes,No,Shellfish,,Yes,4-Jan,Yes,Farmed,Disagree,Agree,Disagree,Disagree,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,4,6,1,5,2,3,1,5,4,3,2,6,,1991,Woman,,"Hispanic or Latinx,White/Caucasian",Bachelor's degree,$25K - $50K,2,90814,Democrat,"non-profit,education",,"Customer,Researcher",,Social media,
12/11/21 17:36,12/11/21 17:41,IP Address,107.77.228.219,100,284,TRUE,12/11/21 17:41,R_3hirTHAWNnfSBGx,,,,,34.05439758,-118.2440033,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Somewhat opposed,Idk,,,,,,,Never heard of it,7,8,6,2,5,4,1,3,Unsure/Not familiar,Unsure/Not familiar,Yes,5-10 days,No,Unsure,,,Yes,8-Apr,No,No preference,Don't know,Don't know,Neutral,Agree,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Agree,Don't know,Don't know,Neutral,Don't know,Don't know,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Don't know,5,6,1,2,3,4,2,1,5,3,4,6,,1998,Woman,,White/Caucasian,High School or equivalent GED,$75K - $100K,3,90808,Democrat,service industry,,Customer,,Social media,
12/11/21 21:20,12/11/21 21:27,IP Address,38.15.112.111,100,412,TRUE,12/11/21 21:27,R_2VPzCjIJtb4Rdb6,,,,,45.53649902,-73.62419891,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,sustainability,Basic understanding,8,6,3,7,4,2,1,5,Positive,Very Positive,No,,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Wild caught,Strongly Disagree,Agree,Disagree,Agree,Disagree,Neutral,Disagree,Strongly Disagree,Agree,Agree,Don't know,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Don't know,Strongly Agree,,Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Agree,3,5,1,4,6,2,2,4,5,1,3,6,,1972,Man,,White/Caucasian,PhD,> $150K,4,93117,Democrat,education,,"Researcher,None",,Email,
12/12/21 9:22,12/12/21 9:27,IP Address,67.166.60.116,100,305,TRUE,12/12/21 9:27,R_27rqKx7E2GKpPxd,,,,,39.63130188,-106.5108032,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,floats,,,,,Basic understanding,8,7,3,2,1,4,5,6,Positive,Very Positive,Yes,10-15 days,Unsure,No,,,Yes,8-Apr,Yes,Wild caught,Don't know,Agree,Don't know,Don't know,Don't know,Neutral,Disagree,Neutral,Strongly Agree,Agree,Don't know,Strongly Agree,Don't know,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,2,5,1,3,6,4,1,3,4,2,5,6,,1988,Man,,White/Caucasian,Bachelor's degree,$75K - $100K,1,93101,Democrat,education,,Customer,,Email,
12/12/21 11:16,12/12/21 11:23,IP Address,67.49.17.212,100,401,TRUE,12/12/21 11:23,R_DGcej8Gc3K8cegV,,,,,33.72090149,-116.2172012,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Neither opposed nor in support,Unsure,,,Basic understanding,5,4,8,6,3,7,1,2,Positive,Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,Yes,No preference,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Disagree,Neutral,Strongly Agree,Agree,Agree,Agree,Don't know,Don't know,Disagree,Don't know,Agree,Don't know,Neutral,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Agree,3,4,1,6,5,2,1,5,4,3,2,6,,1994,Woman,,Prefer not to state,Master's degree,$50K - $75K,3,92201,Indpendent,other,Private consulting ,None,,Email,
12/10/21 16:16,12/12/21 11:33,IP Address,70.185.178.41,100,155804,TRUE,12/12/21 11:33,R_2CHB6LDaL9NmWEr,,,,,34.44500732,-119.8045959,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Strongly supportive,unprofitable,,,Very familiar,8,5,6,7,2,3,1,4,Positive,Very Positive,Yes,5-10 days,Yes,No,Seaweed,,Yes,12-Aug,Yes,No preference,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Disagree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,2,6,5,1,3,4,1,5,4,3,2,6,,1996,Woman,,White/Caucasian,Master's degree,> $150K,6,93101,Democrat,education,,Customer,,Email,
12/12/21 11:39,12/12/21 11:50,IP Address,107.115.5.29,100,683,TRUE,12/12/21 11:50,R_0e4Tc8bcNWqB6EN,,,,,32.89639282,-96.8635025,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Somewhat supportive,Kelp,,,,,,,Basic understanding,7,6,5,4,2,3,1,8,Positive,Positive,Yes,5-10 days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Wild caught,Disagree,Agree,Neutral,Don't know,Don't know,Don't know,Disagree,Neutral,Strongly Agree,Agree,Don't know,Agree,Don't know,Disagree,Disagree,Neutral,Agree,Don't know,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,4,6,1,2,3,5,1,3,5,2,4,6,,1987,Woman,,White/Caucasian,Master's degree,$75K - $100K,1,93117,Indpendent,other,Energy ,Customer,,Email,
12/12/21 12:05,12/12/21 12:13,IP Address,47.209.8.150,100,483,TRUE,12/12/21 12:13,R_7TZUr2e5MGJLDKp,,,,,37.60940552,-118.8656006,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Strongly supportive,yummy,,,Very familiar,5,4,2,6,1,3,8,7,Very Positive,Very Positive,Yes,15+ days,Yes,Yes,"Fish,Shellfish,Seaweed",,Yes,12-Aug,Yes,No preference,Neutral,Strongly Agree,Neutral,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Agree,Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,3,4,5,2,1,6,1,5,3,4,2,6,,1992,Woman,,"American Indian,White/Caucasian",Master's degree,$100K - $125K,2,93117,Democrat,education,,Researcher,,Email,
12/12/21 12:35,12/12/21 12:46,IP Address,174.194.192.139,100,620,TRUE,12/12/21 12:46,R_3NXqSISqWS4pF40,,,,,37.76950073,-122.3849945,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Somewhat supportive,Otters ,,,,,Basic understanding,8,7,6,5,3,2,1,4,Positive,Positive,Yes,15+ days,Yes,No,"Fish,Shellfish,Seaweed",,Yes,4-Jan,No,No preference,Disagree,Agree,Disagree,Neutral,Disagree,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,5,6,1,3,2,4,3,5,4,1,2,6,,1995,Man,,White/Caucasian,Master's degree,$25K - $50K,2,95060,Something else,"education,other",Research,Researcher,,Email,
12/10/21 16:26,12/12/21 22:47,IP Address,169.231.190.44,100,195629,TRUE,12/12/21 22:47,R_02jQzckE5T5QrJf,,,,,34.42649841,-119.8630981,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Neither opposed nor in support,seafood,Basic understanding,5,7,6,2,3,8,1,4,Positive,Positive,No,,No,No,,,Yes,4-Jan,No,No preference,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Neutral,Disagree,Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Don't know,Don't know,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,3,4,1,2,5,6,3,1,2,4,5,6,,1996,Woman,,Asian American or Asian,Master's degree,$75K - $100K,1,93117,Indpendent,service industry,,Customer,,Email,
12/13/21 8:07,12/13/21 8:31,IP Address,98.237.207.107,100,1437,TRUE,12/13/21 8:31,R_3MtgtKp3ahKAtNb,,,,,47.61439514,-122.344696,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,sustainability,Basic understanding,1,8,4,2,6,5,3,7,Positive,Positive,Yes,1-5 days,Yes,No,Shellfish,,Yes,8-Apr,Yes,Wild caught,Disagree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Agree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,5,6,1,4,2,3,2,6,5,3,1,4,podcast,1980,Man,,Hispanic or Latinx,Master's degree,$75K - $100K,1,93109,Democrat,other,consulting,,,Email,
12/13/21 10:47,12/13/21 11:00,IP Address,207.71.230.211,100,768,TRUE,12/13/21 11:00,R_2zNFxiFHy4cjUb5,,,,,34.42160034,-119.7068024,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,opportunity,Basic understanding,8,7,6,4,3,1,2,5,Positive,Positive,Yes,10-15 days,Yes,Unsure,Shellfish,,Yes,8-Apr,Yes,Wild caught,Disagree,Agree,Disagree,Disagree,Don't know,Don't know,Disagree,Disagree,Agree,Neutral,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,5,6,2,3,4,1,1,4,5,6,2,3,short newsletter,1989,Woman,,Hispanic or Latinx,Master's degree,$125K - $150K,3,93101,Democrat,other,Academia,Customer,,Email,
12/13/21 12:56,12/13/21 13:12,IP Address,135.180.116.209,100,947,TRUE,12/13/21 13:12,R_1cSyK52VLTzlNHp,,,,,37.86109924,-122.2564011,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Somewhat supportive,nutrients,,,Basic understanding,8,7,6,5,2,4,1,3,Positive,Positive,Yes,1-5 days,Unsure,No,,,Yes,4-Jan,Yes,Wild caught,Disagree,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Neutral,Agree,Agree,Agree,Agree,Don't know,Neutral,Disagree,Don't know,Neutral,Disagree,Agree,Strongly Agree,Disagree,Disagree,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Neutral,5,6,2,3,1,4,1,6,5,2,3,4,Series of short videos,1997,Non-binary,,"American Indian,Black or African American,Middle Eastern or North African,White/Caucasian",Bachelor's degree,$50K - $75K,2,94705,Something else,other,researcher,Customer,,Email,
12/13/21 14:16,12/13/21 14:25,IP Address,67.1.23.162,100,523,TRUE,12/13/21 14:25,R_2qFf7VWNdapzJKk,,,,,32.09890747,-110.7269974,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,seaweed,Basic understanding,7,5,2,6,4,3,1,8,Positive,Positive,Yes,15+ days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Wild caught,Neutral,Agree,Don't know,Don't know,Don't know,Don't know,Agree,Disagree,Agree,Agree,Don't know,Agree,Don't know,Don't know,Disagree,Don't know,Agree,Don't know,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Don't know,2,6,1,4,3,5,3,5,4,1,2,6,,1990,Woman,,"Hispanic or Latinx,White/Caucasian",Bachelor's degree,< $25K,1,93106,Democrat,education,,None,,,
12/13/21 14:49,12/13/21 14:54,IP Address,128.111.111.58,100,295,TRUE,12/13/21 14:54,R_2Ygk7agTUSGQoSR,,,,,34.42160034,-119.7068024,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,sustainable,,,,,,,Basic understanding,5,6,7,1,3,4,2,8,Positive,Positive,Yes,1-5 days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,No preference,Disagree,Agree,Disagree,Neutral,Strongly Disagree,Neutral,Neutral,Agree,Strongly Agree,Neutral,Neutral,Agree,Disagree,Strongly Disagree,Disagree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,5,6,1,3,2,4,2,4,5,1,3,6,,1981,Woman,,White/Caucasian,Bachelor's degree,> $150K,2,93101,Democrat,education,,None,,Email,
12/13/21 15:33,12/13/21 15:39,IP Address,136.226.67.9,100,313,TRUE,12/13/21 15:39,R_25uXBaeQVspvAOq,,,,,34.0769043,-118.2075958,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Neither opposed nor in support,Farming,,,"Heard of it, but don't know details",6,7,5,4,3,1,2,8,Neutral,Neutral,Yes,1-5 days,No,No,,,Yes,4-Jan,Yes,Wild caught,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Disagree,Don't know,Don't know,Neutral,Agree,Strongly Agree,Don't know,Don't know,Don't know,Neutral,Don't know,Agree,Agree,Don't know,5,6,1,2,3,4,1,5,4,2,3,6,,1984,Woman,,White/Caucasian,Master's degree,> $150K,4,93117,Democrat,other,,None,,Email,
12/13/21 18:00,12/13/21 18:08,IP Address,169.231.197.144,100,490,TRUE,12/13/21 18:08,R_3k6pBFh23L42fXl,,,,,34.43730164,-119.8340988,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Somewhat supportive,Questions,,,,,"Heard of it, but don't know details",8,7,6,3,4,2,1,5,Neutral,Positive,Yes,15+ days,Yes,Yes,"Shellfish,Seaweed",,No,,,,Don't know,Don't know,Agree,Agree,Don't know,Disagree,Agree,Don't know,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Neutral,Don't know,Don't know,Don't know,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Agree,Strongly Agree,Agree,Don't know,5,6,1,4,3,2,1,4,5,2,3,6,,1993,Man,,White/Caucasian,Bachelor's degree,< $25K,1,93106,Indpendent,other,Student,None,,Email,
12/13/21 18:55,12/13/21 19:13,IP Address,108.2.197.57,100,1076,TRUE,12/13/21 19:13,R_3Gd3KNZFb7zrNMI,,,,,39.77929688,-75.69460297,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,sustainable,,,,,,,"Heard of it, but don't know details",6,8,7,2,3,5,1,4,Very Positive,Very Positive,Yes,1-5 days,Yes,No,"Fish,Shellfish,Seaweed",,Yes,4-Jan,Yes,No preference,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Don't know,Agree,Strongly Agree,Don't know,Don't know,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Don't know,Strongly Agree,Don't know,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Disagree,Don't know,Strongly Agree,Strongly Agree,Agree,1,5,2,4,6,3,3,5,4,2,1,6,,1994,Man,,White/Caucasian,Bachelor's degree,$125K - $150K,1,90404,Democrat,other,software engineer,Customer,,Other,friend
12/11/21 15:46,12/13/21 19:18,IP Address,174.193.130.205,100,185527,TRUE,12/13/21 19:18,R_30eLtUv6MacEpvp,,,,,34.05110168,-118.3323975,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,Restore,,,,,"Heard of it, but don't know details",,,,,,,,,Neutral,Neutral,Yes,15+ days,No,No,,,No,,,,Disagree,Strongly Agree,Disagree,Strongly Disagree,Neutral,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Agree,Strongly Disagree,Neutral,Agree,Neutral,Neutral,Strongly Disagree,Disagree,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Agree,3,4,1,6,5,2,2,3,5,4,1,6,,1998,Woman,,Prefer not to state,Technical or occupational certificate,$25K - $50K,3,92646,Something else,healthcare,,None,,Other,Friend shared - Christina 
12/13/21 19:14,12/13/21 19:22,IP Address,108.2.197.57,100,491,TRUE,12/13/21 19:22,R_3rHzOyKiTBaMJpJ,,,,,39.77929688,-75.69460297,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,sustainable,,,,,Basic understanding,8,6,5,4,3,2,1,7,Very Positive,Very Positive,Yes,15+ days,Yes,Yes,"Seaweed,Other",abalone,Yes,4-Jan,No,Farmed,Strongly Disagree,Agree,Disagree,Disagree,Neutral,Agree,Disagree,Agree,Strongly Agree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,4,1,2,5,3,6,3,4,5,1,2,6,,1995,Woman,,"Asian American or Asian,Pacific Islander",Bachelor's degree,$25K - $50K,2,90404,Democrat,non-profit,,Customer,,Email,
